instance;weight;time;steps
BPPC_3_0_4.txt_0.2.bz2;620;0.260417;97596
BPPC_8_0_7.txt_0.5.bz2;3110;0.032011;38863
BPPC_8_0_1.txt_0.9.bz2;2064;0.000890017;186
BPPC_6_0_6.txt_0.7.bz2;2267;0.000422001;101
BPPC_4_0_4.txt_0.3.bz2;620;3.09255;986372
BPPC_2_0_4.txt_0.6.bz2;539;0.00646782;6208
BPPC_7_0_1.txt_0.2.bz2;3110;0.000421047;56
BPPC_6_0_2.txt_0.2.bz2;3110;0.000280857;22
BPPC_1_0_2.txt_0.1.bz2;600;0.000276089;101
BPPC_3_0_10.txt_0.3.bz2;600;0.276302;151145
BPPC_1_0_6.txt_0.1.bz2;600;0.000819921;520
BPPC_8_0_9.txt_0.2.bz2;3110;0.000782967;54
BPPC_4_0_1.txt_0.1.bz2;660;0.000892162;69
BPPC_7_0_2.txt_0.7.bz2;2994;0.00219703;373
BPPC_8_0_2.txt_0.7.bz2;3067;0.0226531;8841
BPPC_4_0_9.txt_0.9.bz2;490;0.00753021;728
BPPC_5_0_8.txt_0.5.bz2;2737;0.000154972;109
BPPC_4_0_8.txt_0.4.bz2;600;3.7315;1504800
BPPC_6_0_7.txt_0.3.bz2;3110;0.00217295;2710
BPPC_6_0_9.txt_0.3.bz2;3110;0.000785828;1430
BPPC_2_0_8.txt_0.8.bz2;510;0.000530958;203
BPPC_7_0_9.txt_0.5.bz2;3100;0.027024;28117
BPPC_5_0_6.txt_0.4.bz2;3086;0.000257015;345
BPPC_7_0_9.txt_0.9.bz2;1740;0.00067091;60
BPPC_6_0_9.txt_0.7.bz2;2334;0.000228882;85
BPPC_3_0_6.txt_0.7.bz2;530;0.0198259;12544
BPPC_2_0_1.txt_0.8.bz2;479;0.000749111;193
BPPC_6_0_10.txt_0.5.bz2;3088;0.00153112;1449
BPPC_7_0_10.txt_0.5.bz2;3100;0.0227141;28533
BPPC_8_0_9.txt_0.9.bz2;2060;0.00307822;189
BPPC_4_0_4.txt_0.2.bz2;640;0.187313;24573
BPPC_8_0_6.txt_0.1.bz2;3110;0.00263786;180
BPPC_2_0_7.txt_0.4.bz2;570;0.0109131;11383
BPPC_4_0_10.txt_0.2.bz2;650;0.409633;117062
BPPC_3_0_6.txt_0.5.bz2;566;0.0925789;66373
BPPC_2_0_5.txt_0.8.bz2;480;0.000705957;251
BPPC_7_0_10.txt_0.3.bz2;3110;0.000252962;78
BPPC_5_0_1.txt_0.6.bz2;2257;0.000507832;58
BPPC_2_0_3.txt_0.5.bz2;550;0.011677;15636
BPPC_1_0_10.txt_0.8.bz2;430;0.000182152;77
BPPC_5_0_3.txt_0.7.bz2;1971;0.000512123;55
BPPC_4_0_9.txt_0.7.bz2;540;0.335206;209833
BPPC_1_0_4.txt_0.9.bz2;334;0.000155926;26
BPPC_6_0_10.txt_0.8.bz2;2136;0.000487089;62
BPPC_4_0_9.txt_0.8.bz2;519;0.0503561;20296
BPPC_6_0_3.txt_0.7.bz2;2444;0.000844955;76
BPPC_3_0_9.txt_0.2.bz2;630;0.0617831;28394
BPPC_7_0_7.txt_0.8.bz2;2267;0.000680208;219
BPPC_2_0_8.txt_0.5.bz2;550;0.0107021;11486
BPPC_4_0_6.txt_0.8.bz2;520;0.0483019;18599
BPPC_3_0_1.txt_0.7.bz2;530;0.022752;13939
BPPC_7_0_10.txt_0.8.bz2;2328;0.000636101;191
BPPC_5_0_2.txt_0.5.bz2;2883;0.00031805;107
BPPC_7_0_3.txt_0.1.bz2;3110;0.000540018;70
BPPC_3_0_3.txt_0.2.bz2;620;0.261426;109471
BPPC_5_0_10.txt_0.2.bz2;3108;0.00048399;788
BPPC_4_0_8.txt_0.5.bz2;570;4.39238;2540409
BPPC_7_0_6.txt_0.4.bz2;3110;0.00221395;4176
BPPC_2_0_10.txt_0.5.bz2;550;0.0162401;19984
BPPC_1_0_7.txt_0.4.bz2;550;0.00234795;2476
BPPC_3_0_1.txt_0.3.bz2;609;0.171641;79517
BPPC_3_0_8.txt_0.7.bz2;530;0.0177281;11420
BPPC_7_0_4.txt_0.2.bz2;3110;0.000459909;98
BPPC_6_0_10.txt_0.1.bz2;3110;0.00235915;97
BPPC_4_0_3.txt_0.3.bz2;620;1.32748;366596
BPPC_3_0_9.txt_0.4.bz2;580;0.522904;411227
BPPC_2_0_9.txt_0.6.bz2;535;0.00569105;4880
BPPC_5_0_2.txt_0.7.bz2;1956;9.70364e-05;25
BPPC_2_0_6.txt_0.9.bz2;403;0.002213;58
BPPC_3_0_1.txt_0.5.bz2;563;0.252112;230825
BPPC_7_0_9.txt_0.3.bz2;3110;0.000248194;28
BPPC_4_0_5.txt_0.4.bz2;600;3.70674;1460140
BPPC_1_0_1.txt_0.6.bz2;520;0.00141001;400
BPPC_7_0_8.txt_0.4.bz2;3110;0.00464296;3997
BPPC_1_0_4.txt_0.7.bz2;504;0.000402927;101
BPPC_3_0_2.txt_0.6.bz2;546;0.0808249;56272
BPPC_4_0_4.txt_0.9.bz2;500;0.00752401;755
BPPC_5_0_1.txt_0.4.bz2;3090;0.000289202;198
BPPC_4_0_8.txt_0.6.bz2;558;1.24232;768891
BPPC_4_0_10.txt_0.7.bz2;540;0.309301;186548
BPPC_5_0_4.txt_0.3.bz2;3100;0.000820875;1402
BPPC_4_0_2.txt_0.5.bz2;574;3.81109;2081690
BPPC_7_0_9.txt_0.8.bz2;2280;0.00101304;183
BPPC_1_0_2.txt_0.7.bz2;495;0.00119185;141
BPPC_5_0_2.txt_0.3.bz2;3100;0.000380039;856
BPPC_1_0_1.txt_0.7.bz2;496;0.00067091;120
BPPC_7_0_10.txt_0.7.bz2;2851;0.00219202;550
BPPC_5_0_6.txt_0.5.bz2;2823;0.000652075;85
BPPC_4_0_5.txt_0.7.bz2;540;0.278521;164057
BPPC_5_0_8.txt_0.8.bz2;1454;0.000154972;30
BPPC_2_0_1.txt_0.9.bz2;410;0.000335932;63
BPPC_4_0_6.txt_0.3.bz2;620;4.43961;1259415
BPPC_4_0_5.txt_0.9.bz2;499;0.00808096;714
BPPC_8_0_2.txt_0.2.bz2;3110;0.000745058;66
BPPC_1_0_8.txt_0.9.bz2;284;0.000326872;30
BPPC_1_0_5.txt_0.9.bz2;334;0.000162125;26
BPPC_1_0_1.txt_0.5.bz2;539;0.000856161;1371
BPPC_5_0_7.txt_0.4.bz2;3082;0.000279188;436
BPPC_1_0_1.txt_0.9.bz2;325;0.000145912;20
BPPC_5_0_5.txt_0.4.bz2;3080;0.000293016;374
BPPC_3_0_10.txt_0.6.bz2;540;0.098958;104226
BPPC_5_0_9.txt_0.9.bz2;1352;0.000228882;9
BPPC_8_0_9.txt_0.5.bz2;3110;0.0878811;109611
BPPC_6_0_9.txt_0.1.bz2;3110;0.000359058;45
BPPC_8_0_8.txt_0.4.bz2;3110;0.000813961;575
BPPC_6_0_5.txt_0.2.bz2;3110;0.000290155;118
BPPC_2_0_6.txt_0.8.bz2;497;0.00101495;230
BPPC_3_0_5.txt_0.6.bz2;542;0.073823;72244
BPPC_1_0_7.txt_0.6.bz2;519;0.001091;487
BPPC_1_0_7.txt_0.8.bz2;404;0.000449896;56
BPPC_2_0_3.txt_0.8.bz2;507;0.00187016;230
BPPC_6_0_4.txt_0.8.bz2;1862;0.000157118;51
BPPC_2_0_8.txt_0.1.bz2;620;0.010762;3204
BPPC_6_0_10.txt_0.9.bz2;1600;0.00027895;19
BPPC_2_0_1.txt_0.5.bz2;550;0.0155959;20089
BPPC_6_0_4.txt_0.1.bz2;3110;0.000367165;41
BPPC_8_0_4.txt_0.1.bz2;3110;0.00107884;136
BPPC_4_0_3.txt_0.4.bz2;599;2.21958;714168
BPPC_2_0_7.txt_0.8.bz2;498;0.000756979;230
BPPC_6_0_2.txt_0.6.bz2;2820;0.000528812;210
BPPC_2_0_5.txt_0.5.bz2;550;0.00949693;11132
BPPC_6_0_3.txt_0.8.bz2;1853;0.000976086;72
BPPC_6_0_3.txt_0.9.bz2;1478;0.000167847;35
BPPC_4_0_9.txt_0.1.bz2;660;0.00186801;237
BPPC_3_0_5.txt_0.4.bz2;580;0.155414;99810
BPPC_8_0_9.txt_0.7.bz2;3066;0.0239;9076
BPPC_6_0_2.txt_0.3.bz2;3110;0.000324965;70
BPPC_2_0_3.txt_0.9.bz2;391;0.00049305;63
BPPC_1_0_4.txt_0.6.bz2;520;0.00048399;481
BPPC_4_0_7.txt_0.4.bz2;600;10.2296;4087991
BPPC_7_0_7.txt_0.6.bz2;3080;0.00728297;4889
BPPC_3_0_10.txt_0.2.bz2;620;0.132882;46576
BPPC_7_0_8.txt_0.7.bz2;3037;0.00111198;424
BPPC_7_0_4.txt_0.5.bz2;3100;0.0194271;30553
BPPC_8_0_8.txt_0.9.bz2;2167;0.000987053;236
BPPC_6_0_10.txt_0.4.bz2;3100;0.00178719;3642
BPPC_1_0_2.txt_0.6.bz2;519;0.000460863;596
BPPC_8_0_6.txt_0.3.bz2;3110;0.000916004;66
BPPC_7_0_10.txt_0.9.bz2;1783;0.000236034;44
BPPC_1_0_2.txt_0.4.bz2;550;0.00141501;2608
BPPC_3_0_6.txt_0.1.bz2;640;0.00162315;393
BPPC_7_0_4.txt_0.3.bz2;3110;0.000365973;102
BPPC_6_0_6.txt_0.8.bz2;2105;0.000276089;43
BPPC_8_0_1.txt_0.5.bz2;3110;0.0944641;115714
BPPC_7_0_8.txt_0.5.bz2;3100;0.024029;30571
BPPC_1_0_10.txt_0.3.bz2;570;0.00484705;8215
BPPC_8_0_2.txt_0.8.bz2;2658;0.00516701;635
BPPC_1_0_7.txt_0.2.bz2;590;0.00107408;889
BPPC_5_0_10.txt_0.9.bz2;1189;0.000175953;12
BPPC_1_0_3.txt_0.6.bz2;518;0.000741959;372
BPPC_8_0_2.txt_0.4.bz2;3110;0.000459909;93
BPPC_2_0_5.txt_0.2.bz2;610;0.00630713;2957
BPPC_8_0_1.txt_0.3.bz2;3110;0.00122285;100
BPPC_4_0_6.txt_0.2.bz2;640;2.28109;425654
BPPC_4_0_7.txt_0.5.bz2;578;6.88353;3757488
BPPC_1_0_7.txt_0.3.bz2;570;0.00113511;1483
BPPC_8_0_9.txt_0.6.bz2;3098;0.146075;123218
BPPC_1_0_8.txt_0.3.bz2;560;0.00124598;1111
BPPC_3_0_6.txt_0.6.bz2;549;0.062429;63422
BPPC_1_0_9.txt_0.4.bz2;550;0.00225592;2021
BPPC_8_0_2.txt_0.6.bz2;3097;0.170061;145645
BPPC_2_0_2.txt_0.6.bz2;537;0.00711823;7129
BPPC_2_0_2.txt_0.4.bz2;570;0.0243561;31142
BPPC_1_0_6.txt_0.8.bz2;449;0.000153065;69
BPPC_8_0_10.txt_0.3.bz2;3110;0.000459909;30
BPPC_2_0_10.txt_0.3.bz2;590;0.021419;18992
BPPC_3_0_10.txt_0.1.bz2;640;0.00905395;1472
BPPC_2_0_7.txt_0.9.bz2;396;0.000319004;58
BPPC_2_0_7.txt_0.5.bz2;550;0.0126841;14451
BPPC_1_0_3.txt_0.2.bz2;600;0.000957012;971
BPPC_5_0_10.txt_0.5.bz2;2824;0.000159979;118
BPPC_4_0_2.txt_0.6.bz2;560;0.812824;492773
BPPC_4_0_2.txt_0.4.bz2;599;3.79492;1301461
BPPC_2_0_6.txt_0.3.bz2;590;0.0156238;14938
BPPC_6_0_1.txt_0.8.bz2;1869;0.000180006;61
BPPC_5_0_4.txt_0.6.bz2;2468;0.00011301;66
BPPC_7_0_3.txt_0.5.bz2;3100;0.0156291;21776
BPPC_4_0_4.txt_0.6.bz2;556;1.20473;859132
BPPC_3_0_2.txt_0.8.bz2;510;0.00361896;960
BPPC_6_0_6.txt_0.1.bz2;3110;0.000240803;53
BPPC_5_0_2.txt_0.4.bz2;3080;0.00028801;410
BPPC_8_0_7.txt_0.1.bz2;3110;0.00101304;145
BPPC_2_0_10.txt_0.9.bz2;422;0.000450134;56
BPPC_3_0_8.txt_0.5.bz2;568;0.134202;122532
BPPC_2_0_7.txt_0.7.bz2;517;0.00351882;1242
BPPC_4_0_5.txt_0.8.bz2;520;0.0498109;19741
BPPC_2_0_10.txt_0.7.bz2;518;0.00165987;1200
BPPC_3_0_5.txt_0.2.bz2;620;0.054795;18989
BPPC_6_0_3.txt_0.6.bz2;3040;0.00051713;209
BPPC_8_0_7.txt_0.3.bz2;3110;0.000579119;155
BPPC_2_0_9.txt_0.9.bz2;396;0.000522137;86
BPPC_6_0_5.txt_0.4.bz2;3100;0.00419807;6758
BPPC_5_0_7.txt_0.2.bz2;3106;0.000781059;937
BPPC_4_0_2.txt_0.3.bz2;620;3.41411;1036979
BPPC_1_0_5.txt_0.1.bz2;610;0.000219822;95
BPPC_4_0_9.txt_0.3.bz2;630;7.55698;2254080
BPPC_6_0_1.txt_0.3.bz2;3110;0.00013113;21
BPPC_2_0_4.txt_0.7.bz2;520;0.00244999;1084
BPPC_1_0_3.txt_0.4.bz2;558;0.00293493;3191
BPPC_3_0_10.txt_0.5.bz2;560;0.179402;167307
BPPC_2_0_6.txt_0.2.bz2;600;0.02742;19522
BPPC_5_0_10.txt_0.7.bz2;2018;9.01222e-05;25
BPPC_5_0_1.txt_0.3.bz2;3100;0.000725985;1351
BPPC_2_0_4.txt_0.5.bz2;549;0.0156598;21344
BPPC_4_0_1.txt_0.5.bz2;571;5.70598;3548871
BPPC_3_0_3.txt_0.6.bz2;540;0.0889881;97966
BPPC_4_0_6.txt_0.4.bz2;600;2.39114;794563
BPPC_6_0_10.txt_0.3.bz2;3110;0.00162482;4200
BPPC_8_0_10.txt_0.4.bz2;3110;0.00114703;1602
BPPC_5_0_8.txt_0.2.bz2;3107;0.000663996;1588
BPPC_7_0_3.txt_0.9.bz2;1772;0.000298023;65
BPPC_7_0_2.txt_0.3.bz2;3110;0.000708103;190
BPPC_4_0_7.txt_0.2.bz2;650;7.13498;1617762
BPPC_7_0_3.txt_0.6.bz2;3081;0.00751901;4850
BPPC_8_0_1.txt_0.2.bz2;3110;0.000808954;102
BPPC_3_0_2.txt_0.7.bz2;530;0.020817;14022
BPPC_4_0_3.txt_0.5.bz2;574;2.33102;1205184
BPPC_1_0_1.txt_0.2.bz2;590;0.000454187;653
BPPC_5_0_4.txt_0.7.bz2;1904;0.000163078;23
BPPC_1_0_10.txt_0.5.bz2;538;0.0014751;1562
BPPC_5_0_6.txt_0.7.bz2;1836;0.000185966;35
BPPC_5_0_6.txt_0.9.bz2;1317;8.60691e-05;16
BPPC_7_0_1.txt_0.3.bz2;3110;0.000240088;45
BPPC_4_0_3.txt_0.8.bz2;520;0.038574;19208
BPPC_4_0_8.txt_0.2.bz2;640;2.04413;409017
BPPC_5_0_6.txt_0.8.bz2;1651;0.000138044;24
BPPC_1_0_2.txt_0.9.bz2;301;0.000135899;23
BPPC_2_0_6.txt_0.6.bz2;530;0.00747204;7992
BPPC_4_0_6.txt_0.6.bz2;559;1.70005;1093622
BPPC_6_0_3.txt_0.4.bz2;3100;0.00203896;4090
BPPC_2_0_9.txt_0.8.bz2;497;0.00108218;195
BPPC_7_0_1.txt_0.6.bz2;3086;0.00789118;4661
BPPC_4_0_10.txt_0.9.bz2;497;0.00851488;718
BPPC_3_0_10.txt_0.4.bz2;587;0.161948;97603
BPPC_3_0_10.txt_0.7.bz2;530;0.0202599;12846
BPPC_8_0_6.txt_0.8.bz2;2772;0.00535202;503
BPPC_6_0_8.txt_0.2.bz2;3110;0.000168085;118
BPPC_4_0_7.txt_0.9.bz2;489;0.00878096;736
BPPC_4_0_2.txt_0.8.bz2;520;0.048389;19664
BPPC_3_0_3.txt_0.3.bz2;600;0.238626;114961
BPPC_5_0_2.txt_0.8.bz2;1524;8.2016e-05;17
BPPC_7_0_8.txt_0.9.bz2;1743;0.000573874;54
BPPC_5_0_9.txt_0.6.bz2;2163;0.000240803;61
BPPC_6_0_2.txt_0.1.bz2;3110;0.000257015;63
BPPC_3_0_3.txt_0.5.bz2;560;0.144545;129227
BPPC_3_0_7.txt_0.1.bz2;630;0.00256419;426
BPPC_8_0_4.txt_0.7.bz2;3070;0.0218871;8398
BPPC_4_0_2.txt_0.9.bz2;497;0.00827599;724
BPPC_5_0_3.txt_0.2.bz2;3110;7.51019e-05;27
BPPC_2_0_6.txt_0.4.bz2;570;0.0195119;20903
BPPC_7_0_6.txt_0.3.bz2;3110;0.000274897;163
BPPC_7_0_6.txt_0.6.bz2;3085;0.00940394;5058
BPPC_2_0_9.txt_0.2.bz2;600;0.00482798;2058
BPPC_1_0_9.txt_0.1.bz2;590;0.000638962;94
BPPC_5_0_7.txt_0.7.bz2;1938;0.000295877;20
BPPC_5_0_1.txt_0.7.bz2;2226;8.2016e-05;31
BPPC_6_0_9.txt_0.8.bz2;1898;0.000233889;29
BPPC_7_0_1.txt_0.9.bz2;1907;0.000597;63
BPPC_7_0_5.txt_0.6.bz2;3087;0.00767899;4761
BPPC_7_0_9.txt_0.6.bz2;3080;0.0083921;5240
BPPC_3_0_1.txt_0.4.bz2;580;0.447651;368088
BPPC_1_0_9.txt_0.3.bz2;560;0.001441;2087
BPPC_8_0_3.txt_0.2.bz2;3110;0.000737906;48
BPPC_1_0_8.txt_0.5.bz2;530;0.00107694;2144
BPPC_8_0_10.txt_0.1.bz2;3110;0.00181985;140
BPPC_6_0_6.txt_0.3.bz2;3110;0.00103402;2022
BPPC_3_0_1.txt_0.1.bz2;640;0.0300369;7679
BPPC_4_0_10.txt_0.4.bz2;600;6.333;2390038
BPPC_7_0_1.txt_0.8.bz2;2295;0.000579119;211
BPPC_5_0_10.txt_0.4.bz2;3083;0.000524044;494
BPPC_2_0_1.txt_0.6.bz2;530;0.00789809;8446
BPPC_1_0_3.txt_0.5.bz2;537;0.00218105;1777
BPPC_4_0_5.txt_0.1.bz2;660;0.166519;16595
BPPC_3_0_7.txt_0.3.bz2;605;0.0510778;20861
BPPC_2_0_6.txt_0.1.bz2;630;0.000146866;30
BPPC_4_0_3.txt_0.9.bz2;484;0.00895309;815
BPPC_7_0_6.txt_0.1.bz2;3110;0.00149512;85
BPPC_6_0_1.txt_0.6.bz2;2757;0.000471115;393
BPPC_8_0_4.txt_0.5.bz2;3110;0.044584;58845
BPPC_7_0_2.txt_0.6.bz2;3078;0.0080421;5042
BPPC_7_0_4.txt_0.4.bz2;3110;0.0131369;26957
BPPC_1_0_3.txt_0.1.bz2;610;0.000423193;299
BPPC_1_0_5.txt_0.7.bz2;504;0.00119495;141
BPPC_6_0_5.txt_0.3.bz2;3110;0.00130391;1128
BPPC_7_0_7.txt_0.4.bz2;3110;0.00436783;4290
BPPC_1_0_8.txt_0.7.bz2;499;0.000257969;137
BPPC_7_0_5.txt_0.3.bz2;3110;0.000262022;70
BPPC_5_0_2.txt_0.9.bz2;1393;0.000440836;7
BPPC_3_0_2.txt_0.1.bz2;640;0.0437779;12337
BPPC_4_0_4.txt_0.7.bz2;534;0.370513;249412
BPPC_1_0_8.txt_0.2.bz2;570;0.000902891;383
BPPC_7_0_3.txt_0.2.bz2;3110;0.000269175;27
BPPC_3_0_2.txt_0.4.bz2;580;0.291923;210961
BPPC_3_0_1.txt_0.9.bz2;449;0.00280118;237
BPPC_2_0_2.txt_0.3.bz2;590;0.0437;38349
BPPC_4_0_10.txt_0.5.bz2;573;6.78222;3966765
BPPC_4_0_6.txt_0.1.bz2;650;1.44949;181105
BPPC_2_0_6.txt_0.5.bz2;550;0.009866;14424
BPPC_8_0_4.txt_0.2.bz2;3110;0.000592947;66
BPPC_2_0_5.txt_0.4.bz2;570;0.012434;16657
BPPC_2_0_3.txt_0.2.bz2;610;0.00426006;4176
BPPC_7_0_7.txt_0.3.bz2;3110;0.00035882;61
BPPC_8_0_6.txt_0.2.bz2;3110;0.00077796;97
BPPC_3_0_7.txt_0.4.bz2;580;0.095365;53079
BPPC_2_0_7.txt_0.1.bz2;630;0.00292516;441
BPPC_7_0_6.txt_0.5.bz2;3100;0.0155752;19462
BPPC_5_0_4.txt_0.5.bz2;2711;0.000142097;93
BPPC_2_0_3.txt_0.1.bz2;630;0.00324106;1416
BPPC_7_0_4.txt_0.7.bz2;2830;0.00158501;599
BPPC_2_0_4.txt_0.1.bz2;620;0.00687003;2250
BPPC_6_0_9.txt_0.4.bz2;3100;0.00251007;5177
BPPC_8_0_10.txt_0.9.bz2;1998;0.00106287;212
BPPC_3_0_3.txt_0.7.bz2;529;0.0215251;13605
BPPC_1_0_1.txt_0.4.bz2;559;0.00209522;2386
BPPC_5_0_5.txt_0.8.bz2;1710;8.2016e-05;16
BPPC_2_0_1.txt_0.7.bz2;520;0.00257206;1018
BPPC_6_0_7.txt_0.1.bz2;3110;0.000375032;54
BPPC_6_0_6.txt_0.2.bz2;3110;0.00101805;60
BPPC_1_0_10.txt_0.6.bz2;518;0.00058198;473
BPPC_6_0_2.txt_0.9.bz2;1529;0.000288963;20
BPPC_7_0_9.txt_0.1.bz2;3110;0.000751019;93
BPPC_3_0_9.txt_0.3.bz2;600;0.681098;424324
BPPC_2_0_4.txt_0.4.bz2;570;0.012763;11043
BPPC_2_0_5.txt_0.1.bz2;630;0.00172591;631
BPPC_6_0_2.txt_0.4.bz2;3100;0.00301886;5667
BPPC_7_0_5.txt_0.7.bz2;3032;0.00208998;371
BPPC_7_0_3.txt_0.8.bz2;2229;0.00110412;220
BPPC_1_0_10.txt_0.2.bz2;590;0.00503993;5674
BPPC_3_0_3.txt_0.8.bz2;509;0.00604701;1105
BPPC_8_0_5.txt_0.1.bz2;3110;0.00090909;127
BPPC_1_0_9.txt_0.8.bz2;433;0.00015378;45
BPPC_7_0_4.txt_0.1.bz2;3110;0.000895977;78
BPPC_1_0_6.txt_0.6.bz2;518;0.000504971;599
BPPC_6_0_7.txt_0.7.bz2;2282;0.000235081;112
BPPC_6_0_8.txt_0.3.bz2;3110;0.000678062;1228
BPPC_7_0_3.txt_0.7.bz2;2838;0.00139689;524
BPPC_8_0_6.txt_0.5.bz2;3110;0.032212;36276
BPPC_4_0_8.txt_0.7.bz2;540;0.246564;148724
BPPC_4_0_5.txt_0.6.bz2;559;1.20438;693923
BPPC_5_0_9.txt_0.2.bz2;3110;0.00052309;1449
BPPC_1_0_10.txt_0.7.bz2;496;0.000386953;141
BPPC_6_0_8.txt_0.6.bz2;3064;0.000353813;232
BPPC_8_0_9.txt_0.1.bz2;3110;0.000917196;126
BPPC_3_0_4.txt_0.8.bz2;509;0.00393105;1183
BPPC_6_0_5.txt_0.9.bz2;1476;0.000153065;21
BPPC_2_0_5.txt_0.7.bz2;524;0.0012331;877
BPPC_7_0_10.txt_0.2.bz2;3110;0.00126505;126
BPPC_2_0_5.txt_0.3.bz2;587;0.0113881;8750
BPPC_3_0_4.txt_0.3.bz2;600;0.275057;155488
BPPC_1_0_5.txt_0.4.bz2;550;0.001333;2338
BPPC_7_0_8.txt_0.3.bz2;3110;0.00221086;51
BPPC_5_0_9.txt_0.5.bz2;3015;0.000350952;94
BPPC_7_0_5.txt_0.1.bz2;3110;0.00047183;82
BPPC_6_0_3.txt_0.5.bz2;3087;0.00132918;1600
BPPC_6_0_3.txt_0.1.bz2;3110;0.000431061;65
BPPC_2_0_2.txt_0.8.bz2;481;0.00433207;227
BPPC_2_0_8.txt_0.6.bz2;530;0.00747299;7495
BPPC_8_0_7.txt_0.6.bz2;3093;0.195098;166038
BPPC_7_0_7.txt_0.9.bz2;1801;0.000434875;29
BPPC_2_0_7.txt_0.6.bz2;533;0.00660396;5756
BPPC_7_0_8.txt_0.1.bz2;3110;0.000880957;77
