instance,ilp2
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.7.bz2,207
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_4.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.5.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.7.bz2,207
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_5.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.5.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_6.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.7.bz2,200.0000000000001
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_7.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.7.bz2,208
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.6.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_8.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.6.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_3_0_9.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_2.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_1.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.8.bz2,200.0000000000001
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.2.bz2,220.00000000000006
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_5.txt_0.8.bz2,208
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.8.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.6.bz2,220.00000000000003
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_3.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_4.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_10.txt_0.8.bz2,200
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.6.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_7.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_9.txt_0.1.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_9.txt_0.2.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_9.txt_0.3.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.7.bz2,210
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_9.txt_0.4.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_9.txt_0.5.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_9.txt_0.6.bz2,220
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_6.txt_0.9.bz2,190
/home/gustavo/ic2024/data/set2/C1/BPPC_4_0_8.txt_0.9.bz2,199
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.8.bz2,1029
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_10.txt_0.9.bz2,1006
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.8.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_1.txt_0.9.bz2,1003
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.8.bz2,1029
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_2.txt_0.9.bz2,1016
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.8.bz2,1027
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_3.txt_0.9.bz2,1029
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.8.bz2,1029
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_4.txt_0.9.bz2,1021
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.8.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_5.txt_0.9.bz2,1007
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.8.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_6.txt_0.9.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.8.bz2,1029
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_7.txt_0.9.bz2,1003
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.6.bz2,1030.0000000000027
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.8.bz2,1029
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_8.txt_0.9.bz2,1026
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.8.bz2,1029
/home/gustavo/ic2024/data/set2/C1/BPPC_5_0_9.txt_0.9.bz2,1019
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.1.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.2.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.3.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.4.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.8.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_10.txt_0.9.bz2,1028
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.8.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_1.txt_0.9.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.1.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.2.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.3.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.8.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_2.txt_0.9.bz2,1028
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.1.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.2.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.3.bz2,1040
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.4.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.5.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.6.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.7.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.8.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_3.txt_0.9.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_4.txt_0.1.bz2,1030
/home/gustavo/ic2024/data/set2/C1/BPPC_6_0_4.txt_0.2.bz2,1030
